0,1,2,3,4,5,6,7
1062.351942,39.39794814,-6.86899134,7,3,1,1,2000
1062.351942,38.7714183,-6.81985045,6,2,50,1.000000047,2010
1062.351942,34.85923339,-10.98245826,10,3,1,1,1992
1062.351942,31.60329998,-1.7768566,18,3,465.5769576,1.00000001,1996.814686
1062.351942,31.82275005,-2.00E-08,19,6,1664.00992,1.000000042,1996.814686
1062.351942,38.98478825,-6.80248194,6,2,1,0.999999976,2010
2400,35.47867417,-7.7537827,11,1,1,1.000000033,1994
1062.351942,35.592573,-4.32001771,21,1,120,0.999999977,1993
2000,35.1822384,-9.61532035,11,4,40,1,2008
3600,34.47986812,-9.17079594,11,3,25,0.999999959,2007
50,38.80526071,-6.59746623,6,2,1,1.00000003,2005
1062.351942,36.6964399,-3.31110991,2,2,200,0.999999931,1998
1062.351942,33.86111584,-9.29651572,12,4,143.2633832,0.999999943,1996.814686
10,35.83800806,-3.25750525,24,30,200,1,2009
1062.351942,35.63050456,-4.27867746,21,1,50,1,1996
1200,34.75113062,-8.5523017,11,2,227.6343136,1.00000002,1996.814686
1062.351942,36.93003908,-7.74423521,5,3,50,1,2003
1062.351942,32.29383822,-8.35548538,12,6,143.3383412,0.999999994,1996.814686
1062.351942,36.68914286,-3.31209291,2,2,200,1,1998
1062.351942,36.70452296,-2.63384817,2,6,120,1.000000048,1999
1062.351942,33.04812499,-2.50908438,19,2,132.4662492,1.000000057,1996.814686
1062.351942,38.19295,-4.6491462,4,1,1,0.999999952,1967
1062.351942,35.21301236,-8.5486267,11,2,388.9242232,1,1996.814686
1062.351942,35.56088062,-6.34593479,1,6,165.4581752,1.000000016,1996.814686
1500,37.51107023,-3.54289934,3,2,300,0.999999998,2011
1062.351942,31.1703983,-6.37522097,15,1,100,1,1972
1062.351942,39.00557993,-10.18682983,80,53,95,1,2011
2000,35.28728157,-10.81193443,10,2,200,1.000000031,2007
1062.351942,33.52195705,-3.13662356,17,2,566.7296353,1,1996.814686
200,29.68611371,-4.70133922,16,3,130,1,2006
1062.351942,31.82275005,-2.00E-08,19,6,1664.00992,1.000000042,1996.814686
1062.351942,37.0866024,-3.22640279,3,7,1,0.999999965,2002
1062.351942,39.51020024,-10.86176682,9,4,500,0.999999993,1982
1062.351942,34.96373556,-5.10961837,13,2,1,1,1980
1062.351942,37.58325026,-3.12774853,3,1,250,0.999999981,2010
2000,34.81702664,-4.44605232,13,1,263,1.000000008,1995
1062.351942,32.34551808,-3.87367507,17,3,3428.447381,0.999999961,1996.814686
1062.351942,39.0814137,-7.04742877,7,2,150,1,2000
1062.351942,35.81473671,-6.59985,1,4,400.1863105,1.000000024,1996.814686
1062.351942,30.85073141,-2.52280475,18,30,1218.265509,1,1996.814686
1062.351942,38.97513359,-5.41195119,4,5,250,1,1996.814686
1062.351942,31.71593086,-8.36805128,15,2,300,1.000000032,1983
1062.351942,34.23044791,-1.69435137,20,3,80,1,2011
300,37.5785162,-3.71242085,3,2,62,1,2003
1062.351942,34.70106976,-8.30068649,12,7,88.33376904,1,1996.814686
1062.351942,33.11515274,-2.1378934,19,1,1,0.999999967,1996.814686
1062.351942,34.30900501,-4.13807472,13,1,315,1.000000028,2010
1062.351942,34.51069137,-1.71603981,20,2,1000,1,1996
500,35.78913519,-10.44098046,10,5,120,1,2012
20,37.77930644,-6.76216174,5,2,270,0.999999973,2004
1062.351942,36.38085023,-5.56645656,21,5,1,1,2011
1062.351942,36.97899205,-3.28515545,2,7,174,1,1963
50,35.31128304,-4.62259771,21,2,256,0.999999952,2005
1000,38.82265868,-4.83600892,4,8,40,1,1980
1062.351942,38.39207784,-4.50592,4,1,1,1.000000019,2004
1062.351942,34.39573823,-1.31679158,20,1,100,0.999999982,1998
1062.351942,34.57500068,-9.30405528,11,4,30,0.999999985,2006
1062.351942,30.75435201,-2.00E-08,17,1,383.8565661,1,1996.814686
1062.351942,39.14741313,-7.13925023,6,4,100,1,2004
1062.351942,37.42662651,-3.31043453,3,4,60,0.999999951,1974
1062.351942,37.60594651,-3.78186381,3,2,50,1,1973
1062.351942,33.78370549,-3.63484005,17,8,3387.260419,1,1996.814686
1062.351942,34.55182882,-9.33224775,11,4,35,1,2000
1062.351942,39.29149172,-10.77432109,90,33,1,1,2012
1062.351942,31.54676937,-1.65016735,18,3,465.4565711,0.999999951,1996.814686
1062.351942,34.92639975,-11.05349274,10,3,30,1,1995
1062.351942,36.91267704,-7.76613081,5,3,50,0.999999974,2006
1062.351942,33.55600765,-4.93573768,14,3,1113.157008,0.999999942,1996.814686
1062.351942,34.49704434,-1.54100169,20,2,830,1,1998
20,37.09891142,-3.196115,3,7,1,1.000000023,2010
1062.351942,31.82275005,-2.00E-08,19,6,1664.00992,1.000000042,1996.814686
1062.351942,33.16849546,-3.91098007,17,3,367.1591504,1.000000015,1996.814686
20,38.3674111,-6.63782514,6,1,100,0.999999967,2003
1062.351942,36.9073099,-3.19404489,2,7,350,1.000000027,2010
1062.351942,37.67630551,-6.82532864,5,5,130,1.000000057,1986
1062.351942,30.75435201,-2.00E-08,17,1,383.8565661,1,1996.814686
50,36.67498453,-3.35483955,2,2,200,0.999999938,2000
250,30.22237843,-4.49987995,16,2,250,1.000000024,1988
1062.351942,33.67868449,-9.20956887,12,4,143.2788114,0.999999945,1996.814686
1062.351942,33.29577917,-4.60375436,14,1,687.7281209,1.00000001,1996.814686
1062.351942,36.69350417,-2.64440283,2,6,140,1.000000059,1999
1062.351942,31.90676232,-3.24844275,17,5,450.0879278,1.000000037,1996.814686
50,40.14393037,-10.40853481,99,1,1,1,1978
1062.351942,33.47965488,-2.8119518,19,4,283.3833927,1.000000077,1996.814686
1062.351942,39.02024021,-10.87115005,90,33,30,0.999999971,1985
25,35.54829487,-7.91951119,11,1,1,0.999999976,1982
1062.351942,32.75464142,-5.69365174,14,5,107.5130347,0.999999987,1996.814686
1062.351942,33.69578875,-3.27934342,17,2,367.144143,1,1996.814686
1500,37.89757873,-4.35262657,3,3,140,1.000000049,2011
1200,35.01645073,-8.61060677,11,2,232.051436,0.999999978,1996.814686
1062.351942,35.9195025,-6.16388041,1,5,665.8013041,1,1996.814686
1062.351942,32.93000589,-9.18972358,12,6,73.18183541,0.999999994,1996.814686
1062.351942,37.90788514,-6.80837383,5,2,1500,0.999999951,2007
250,30.06941272,-4.67009667,16,2,450,1.000000027,1984
200,34.92890195,-9.16286048,11,4,50,1,2008
1062.351942,33.536966,-2.84611767,19,4,283.4109239,0.99999996,1996.814686
1062.351942,30.54433774,-3.52757025,16,1,230,1,2010
2000,37.19698235,-6.00740417,5,1,600,0.999999975,1995
1062.351942,34.7122539,-2.37722641,20,2,300,1,2003
1062.351942,30.75435201,-2.00E-08,17,1,383.8565661,1,1996.814686
1062.351942,35.72135998,-6.26883926,1,5,661.43283,1,1996.814686
1062.351942,32.92823065,-5.06954885,14,6,32.18062871,1.000000023,1996.814686
1062.351942,35.56467339,-8.29976972,11,2,1.000000023,1,2000
1062.351942,30.6064255,-2.4838855,18,30,1217.791937,1,1996.814686
1062.351942,36.51985386,-3.32265825,2,2,100,1,1996.814686
50,34.96186314,-5.50810799,13,3,450,1.000000022,2008
1062.351942,30.47062138,-3.89746482,16,1,300,1,2010
1062.351942,31.8973773,-3.14865736,18,8,3158.639454,1,1996.814686
1062.351942,30.92959637,-1.73962255,18,1,398.9547557,1.000000035,1996.814686
1062.351942,33.87613247,-4.28413258,14,2,58.78448141,0.999999946,1996.814686
200,37.77737001,-7.10879606,5,2,115,1.00000002,2008
1062.351942,33.87196191,-2.00600156,20,4,180,1,1994
250,30.05082476,-4.71062803,16,2,540,0.999999947,1980
1062.351942,36.82123387,-3.18183521,2,7,140,1.000000046,2006
1062.351942,35.50789284,-10.7516398,10,2,300,1,1993
1062.351942,37.15189782,-6.01975154,5,1,800,1,2010
1000,37.94097626,-4.39102052,3,3,135,1,1965
1062.351942,30.52178509,-2.7308377,18,30,1218.028638,1,1996.814686
1062.351942,39.03785474,-8.54204586,80,13,453,1.000000024,1985
1062.351942,35.74409544,-6.37163346,1,5,663.4789931,1,1996.814686
20,37.31188204,-3.59708442,21,4,150,0.999999982,1975
1062.351942,34.85846773,-4.9665364,13,2,1,1.00000004,2000
1062.351942,33.07729904,-3.81277541,17,3,367.1325005,0.999999958,1996.814686
1062.351942,33.02193823,-4.13272815,14,1,636.4144883,1,1996.814686
1062.351942,33.03755066,-2.64558093,19,7,3008.950428,0.999999985,1996.814686
1062.351942,29.69616671,-4.91868465,16,4,1495.939089,1,1985
1062.351942,33.82641404,-1.96081287,20,4,1200,1,2002
1062.351942,36.90587759,-3.32906888,2,7,120,1.000000046,2010
1062.351942,37.54080503,-6.96816345,5,6,90,1,1980
1062.351942,38.97492181,-5.42386316,4,5,30,1,2008
1062.351942,33.9083402,-9.64782764,12,3,143.2349914,1,1996.814686
1062.351942,31.82618938,-1.27980957,18,6,1595.592519,1,1996.814686
70,39.4753098,-10.31175857,80,23,234,1,2006
1062.351942,31.85752905,-8.11149703,15,2,270,1,1980
25,35.76076731,-3.99022448,21,1,235,0.999999946,1986
2500,38.37151612,-4.8439236,4,1,1,1.000000055,1962
1062.351942,36.64925726,-3.32350777,2,2,150,1.000000039,2000
600,34.0896169,-1.11442729,20,6,450,1,1985
1062.351942,39.73957346,-7.97603616,60,67,27,1,1996.814686
500,34.66221182,-9.25499078,11,4,110,1.000000033,2009
500,37.23127188,-3.43584133,3,5,1200,1,2010
1062.351942,36.38922446,-6.62664186,1,1,45.26162115,0.999999977,1996.814686
1062.351942,35.09682153,-9.55722455,11,4,30,1,1998
200,38.64075055,-4.77609055,4,2,800,1,1996
50,34.02053471,-1.90231262,20,4,70,1,1972
1062.351942,37.06052616,-3.05807334,3,7,1,0.999999961,2011
1062.351942,38.91304584,-6.47246076,6,1,1018,1,2005
30,31.06408077,-6.31887196,15,1,450,1.000000028,1985
20,38.40571164,-6.12077728,6,1,30,1.000000029,2008
250,29.98300899,-4.83473565,16,2,380,1.000000033,1976
1062.351942,32.41897719,-3.52973009,17,3,3428.903575,1.000000012,1996.814686
1062.351942,33.20596509,-8.97820005,12,6,73.10191109,0.999999976,1996.814686
1062.351942,33.94788942,-9.48758332,12,3,143.2624257,1,1996.814686
50,33.45659233,-2.15219568,20,4,700,1,1996
1000,36.73206385,-8.05655045,5,3,50,0.999999925,2009
500,36.08366719,-10.52839031,10,5,600,1,1982
1062.351942,33.89046757,-9.64838052,12,3,143.2344557,0.999999969,1996.814686
1062.351942,36.90446349,-7.04115037,5,1,150,1.000000031,1981
1062.351942,32.63859933,-2.81687861,19,5,499.6056393,0.999999955,1996.814686
1062.351942,31.83342547,-2.00E-08,19,2,506.6600338,0.999999988,1996.814686
5,37.25179509,-3.21758223,3,5,15,1,2006
1000,34.83843585,-4.16539608,13,1,298,1.000000026,2000
1062.351942,34.09179291,-1.97428864,20,4,527,1,2010
1062.351942,33.70989915,-3.12017407,17,2,566.7246649,1,1996.814686
50,34.54854718,-1.35509866,20,1,250,0.999999997,2007
100,29.75825741,-4.98903478,16,3,450,0.999999948,1987
4000,38.05773264,-4.37616697,3,3,240,0.999999972,1967
1062.351942,35.86467743,-4.20582512,21,1,120,0.99999995,2009
1000,34.43405971,-9.57440648,11,4,1,1,2006
6,37.45987901,-3.30385074,3,4,30,0.999999981,2008
1062.351942,36.49889007,-6.81044196,1,1,45.94807502,0.999999991,1996.814686
1062.351942,38.89701503,-9.96822536,80,53,198,1,2010
1062.351942,36.76948554,-6.15321209,1,3,329.573672,1,1996.814686
1062.351942,33.23750895,-9.25986064,12,2,103.0037173,1,1996.814686
500,37.68471511,-6.03625419,5,6,1,1.000000048,2008
2000,31.37750019,-7.56007574,15,3,450,1,2004
1062.351942,33.9379565,-9.63063555,12,3,143.2384126,1,1996.814686
1062.351942,34.02000465,-1.89721218,20,4,300,1,1991
1062.351942,38.42302838,-10.88880068,90,63,140,0.999999952,1978
300,37.6558914,-3.66321785,3,2,48,1,2007
1000,38.08907236,-6.77055531,5,2,400,1,2002
1062.351942,36.61955032,-6.2377891,1,3,329.4217043,1,1996.814686
1062.351942,34.98814425,-8.66564676,11,2,1.000000036,1,2000
500,36.65033107,-3.24181939,2,2,150,1,1982
2,35.82835551,-4.12469635,21,1,60,1.000000036,2012
500,36.6561165,-3.22943398,2,2,150,0.999999912,1982
1062.351942,35.77849708,-5.05422279,1,1,48.53343537,1,1996.814686
20,38.6765536,-7.89673403,60,53,1,1.000000052,2003
1062.351942,38.57428311,-4.89879872,4,2,30,1,1972
1062.351942,34.84300016,-4.90086521,13,4,55,1,2003
50,35.44954802,-10.63357707,10,2,3061.339201,1,2009
1062.351942,33.76628827,-9.54982356,12,3,143.2466406,1.000000033,1996.814686
1062.351942,38.15882327,-10.91150172,90,63,1,1.00000002,2005
1062.351942,39.05651496,-7.34445783,60,43,270,1,2009
1062.351942,39.81949383,-7.85506632,60,63,200,1,1996.814686
1062.351942,32.54465602,-3.62669056,17,3,566.7144237,0.999999971,1996.814686
30,38.40029109,-5.48152423,4,6,150,1.00000004,2001
50,34.0861416,-1.18384134,20,6,250,1,1992
1062.351942,35.00578465,-5.77610835,13,3,350,1,1974
1062.351942,38.07483408,-4.63931325,4,2,250,1,1975
1062.351942,33.09208207,-3.22698319,19,4,433.4300697,0.999999981,1996.814686
1062.351942,33.65292275,-9.35858362,12,4,143.2383179,0.999999946,1996.814686
1062.351942,31.77093737,-8.82720992,15,2,700,1,1996
1062.351942,33.86354819,-8.67637453,12,7,88.33346401,1,1996.814686
1062.351942,34.96013952,-4.8476871,13,2,1,0.999999979,1960
1062.351942,30.60033799,-5.82476286,15,1,142,1.000000047,1986
1062.351942,35.21574835,-10.82348439,10,2,500,1.000000038,1996
1062.351942,35.82885424,-10.30183935,10,5,700,1,2009
1062.351942,36.49926578,-6.83699879,1,1,46.00039007,0.999999984,1996.814686
1062.351942,39.11193641,-6.97424365,7,2,250,1,2000
1062.351942,37.36756832,-3.28316257,3,4,1,0.999999932,1978
20,36.81784295,-3.4925091,2,2,150,0.999999968,2009
1062.351942,33.05877811,-8.57095999,12,1,599.5411835,1.000000016,1996.814686
1062.351942,39.20212425,-7.41229237,6,4,120,1,2007
1062.351942,34.9851725,-9.28038348,11,4,45,0.999999967,2008
1062.351942,36.56093876,-6.37454298,1,1,45.1640567,1.000000029,1996.814686
1062.351942,33.58029926,-5.34787939,14,3,1113.576967,0.999999969,1996.814686
1062.351942,36.03232118,-8.13255287,11,7,60,0.999999979,2004
1062.351942,36.66983837,-3.29414511,2,2,200,1.000000069,1990
1062.351942,34.13000042,-3.17376719,17,6,1552.245315,0.999999952,1996.814686
1062.351942,38.94668504,-5.37993445,4,5,150,1,2000
1062.351942,33.23902881,-4.76841832,14,1,690.5203621,1,1996.814686
1062.351942,34.6322755,-11.03060709,10,3,160,0.999999946,1992
10,35.47342358,-4.60428705,21,2,321,1,2003
2500,31.41977916,-8.0370154,15,2,60,1,1991
1062.351942,35.69063187,-5.83279364,1,6,165.1249161,1.000000048,1996.814686
1062.351942,33.93653341,-9.4655108,12,3,143.265851,1,1996.814686
1062.351942,33.34750986,-2.95786598,19,4,483.2793366,0.999999961,1996.814686
1062.351942,38.5806558,-6.80151106,6,2,400,0.999999976,1974
1062.351942,29.8931247,-4.37397783,16,2,540,1,1996
1062.351942,33.42145578,-2.69698581,19,2,82.5559656,0.999999987,1996.814686
500,35.04409912,-8.83023955,11,4,40,1,2010
50,34.34976439,-1.9863737,20,2,200,1.000000041,1999
20,36.78833421,-2.54761679,2,6,350,1,2000
1062.351942,33.72782088,-3.28654372,17,2,367.1594102,1,1996.814686
1062.351942,38.96134738,-5.55698437,4,5,150,1,1996.814686
1062.351942,34.08142767,-3.42065694,17,2,301.7470446,1,1996.814686
1062.351942,31.5513525,-1.8021885,18,3,465.5990192,0.99999995,1996.814686
1062.351942,33.10847336,-2.11008196,19,1,230,1,1999
1062.351942,37.02177886,-5.59191305,21,5,305,1,1972
600,29.74763789,-4.88787464,16,3,140,0.999999984,2009
250,29.91984842,-4.44491439,16,2,470,1,1991
1062.351942,34.49780195,-5.71259567,13,3,2500,1,1973
1062.351942,32.71851055,-8.90216745,12,6,73.19451559,1,1996.814686
1062.351942,31.51097825,-2.05729503,18,3,399.5568059,1,1996.814686
1062.351942,36.13069029,-10.46968057,10,5,250,1.000000005,1982
1062.351942,33.78140472,-3.17958271,17,2,400.5136219,1,1996.814686
1062.351942,30.71496113,-1.31008276,18,1,464.4803842,1,1996.814686
200,34.61005719,-9.78035348,11,5,53,1,2001
1062.351942,30.62730199,-2.44733766,18,30,1217.768028,1,1996.814686
1062.351942,39.17284444,-7.26073906,6,2,200,1,2006
1062.351942,34.81619971,-4.89159019,13,4,53,1,2003
1062.351942,36.50470542,-6.93266416,1,1,46.19144253,1.00000006,1996.814686
1062.351942,29.77639804,-4.42064335,16,2,60,0.999999944,1995
1000,30.29879422,-4.97876124,16,3,150,1.00000002,1990
1062.351942,31.82275005,-2.00E-08,19,6,1664.00992,1.000000042,1996.814686
1062.351942,30.87277945,-3.37273277,16,1,500,1,2006
1062.351942,30.99232506,-1.72465779,18,1,464.5841542,0.999999967,1996.814686
500,34.73777461,-1.74051892,20,2,2000,1,1993
1062.351942,34.41234099,-9.29818167,11,4,35,0.999999955,1996
1062.351942,35.6211838,-6.04146944,1,5,654.626094,1,1996.814686
50,38.33168967,-6.45614884,6,1,50,0.99999999,2004
1062.351942,31.590409,-1.84148631,18,3,399.4619856,1.000000038,1996.814686
1062.351942,33.70142944,-8.93637378,12,2,103.0532367,1,1996.814686
1062.351942,33.8477913,-9.15735823,12,4,143.3066331,1,1996.814686
30,37.34121503,-6.38192493,5,1,1000,1,1984
300,37.65574015,-3.66294308,3,2,38,1,2007
1062.351942,38.8166189,-4.80492207,4,8,50,1.000000032,2007
4000,38.83129233,-5.18319791,4,3,250,1,1971
1062.351942,30.72428605,-3.63130277,16,1,450,0.999999979,2011
1062.351942,31.67589664,-1.82701334,18,3,465.6331774,1,1996.814686
1062.351942,38.39201316,-5.02149501,4,2,100,1,1973
1062.351942,33.90810514,-9.50527006,12,3,143.257817,1.00000003,1996.814686
1062.351942,33.78693817,-3.333714,17,2,367.2229251,1,1996.814686
1062.351942,36.48868205,-7.11291406,1,1,46.46113471,0.999999971,1996.814686
1062.351942,34.91928838,-11.15129087,10,3,86,0.999999971,1995
1062.351942,32.04180512,-8.85486335,15,2,230,1,1984
25,34.8333971,-5.74972493,13,3,400,1,2011
200,36.75170984,-7.28891843,5,1,200,1.000000013,2002
1062.351942,31.44413988,-7.46344515,15,2,250,1,1993
1062.351942,35.31169454,-5.96041957,1,6,558.5358583,1,1996.814686
5000,34.48341431,-4.58162039,13,1,230,1.000000027,1993
200,34.04916579,-9.15728676,11,3,8.997116721,1,2008
7,37.22866432,-3.2565048,3,5,90,0.999999979,2008
1200,37.02408797,-10.70304504,10,1,1,1,1988
25,38.75374151,-5.20397932,4,3,350,1,1983
1062.351942,36.34423687,-8.64472362,5,4,1,0.999999987,2006
1062.351942,37.82672124,-4.36139527,3,3,150,1,1975
1062.351942,36.87966846,-3.3685989,2,7,153,1,2013
1000,31.35646221,-7.7570997,15,3,1,1,2006
1062.351942,30.69032143,-1.28581193,18,1,464.4900369,1,1996.814686
1062.351942,33.86598315,-9.46548497,12,3,143.2630786,1,1996.814686
1062.351942,30.83783933,-7.90312233,15,3,1,1,1984
1062.351942,34.2431885,-9.37416609,11,3,24.99519147,1,1984
1062.351942,32.59297026,-3.82101187,17,3,400.5517962,0.999999975,1996.814686
1062.351942,39.30314881,-7.00887051,60,43,230,1,2008
5000,34.52529948,-9.12644307,11,4,71,0.999999979,1993
1062.351942,39.65649591,-7.91851791,60,60,42,1,1996.814686
1062.351942,38.77919426,-6.64309199,6,2,1,1.000000019,1989
1062.351942,34.82730017,-9.02020459,11,4,35,1,1976
1062.351942,33.63764495,-9.36077992,12,4,143.2376261,1.000000054,1996.814686
1062.351942,32.38087167,-3.29581034,17,3,566.6965551,1.000000008,1996.814686
20,37.01344856,-3.52279122,21,4,200,1.000000016,2004
20,36.8319874,-3.38477358,2,7,120,0.99999998,2013
10,35.68653895,-3.41521246,24,30,200,0.999999975,2002
1062.351942,32.6946195,-4.13822003,14,1,667.5563693,1,1996.814686
1062.351942,30.91673418,-2.94322991,16,1,350,1,1988
1062.351942,38.23454514,-5.9072691,4,6,100,1,1970
1062.351942,33.67458583,-3.01692146,17,2,566.6933108,1,1996.814686
1062.351942,35.75101687,-6.3179745,1,5,662.9376093,1,1996.814686
1062.351942,32.67779201,-2.50699527,19,5,499.8066688,0.999999948,1996.814686
1062.351942,34.87582562,-4.6909145,13,2,1,1.000000038,1990
1000,34.53144293,-9.77347233,11,5,50,1,1988
50,39.25236154,-11.06640063,90,33,70,1,2004
50,39.4247082,-6.99815437,7,3,100,1,2010
1062.351942,33.40816705,-2.79782709,19,4,383.3746337,1,1996.814686
1062.351942,30.2882485,-4.45441907,16,2,540,0.999999965,2006
1062.351942,34.07381405,-1.5860866,20,3,320,1.000000079,2011
1062.351942,37.59144395,-3.07791875,3,1,1,1.000000072,1990
1062.351942,38.27439817,-10.91682628,90,63,96,1.00000002,2007
1062.351942,36.9139583,-3.31376216,2,7,120,1,2002
1062.351942,36.80088393,-8.06413503,5,3,250,1,1996
1062.351942,35.36889642,-4.06982656,21,3,1,1,2012
500,34.63107615,-8.97510367,11,4,45,1,2003
1062.351942,31.71523166,-2.47534262,18,8,3666.710152,1,1996.814686
1062.351942,39.41263752,-6.86352262,7,3,80,1,1970
1062.351942,34.43552164,-1.34894032,20,1,1,0.999999965,1996
300,36.99569674,-7.59707083,5,1,40,0.999999974,2011
50,39.42533904,-7.00165593,7,3,40,1,2000
1062.351942,34.02640131,-9.48240304,12,3,143.2669391,0.999999944,1996.814686
5000,35.32405596,-4.02629222,21,3,174,0.999999978,1976
1062.351942,36.8269262,-6.31354456,1,3,328.9599964,1,1996.814686
1062.351942,37.60349859,-6.1519714,5,6,1,0.999999971,1988
3000,39.31933481,-6.85539389,7,3,3,1,2000
1062.351942,31.77842169,-2.62974332,18,8,3680.648249,1.000000022,1996.814686
50,38.84272333,-10.16879119,80,53,460,1.000000028,2007
1062.351942,33.90168391,-1.44502848,20,6,356,1,1978
1062.351942,35.74912827,-6.35672151,1,5,663.4109305,1,1996.814686
1062.351942,35.62222652,-7.61986928,11,1,1,1.000000058,1964
20,39.17910768,-7.74624518,60,53,1,0.999999966,2003
1062.351942,36.8683233,-6.19240079,5,1,150,1.000000035,1974
1062.351942,37.72099568,-3.9434826,3,3,320,1.000000038,2011
300,29.78403985,-5.34685956,16,3,250,0.999999968,2006
1062.351942,32.71925127,-5.76630647,14,5,108.8454253,1.000000076,1996.814686
1062.351942,31.52882776,-8.10681953,15,2,230,1.000000028,1985
1062.351942,35.87040931,-4.13865259,21,1,24,1.000000026,1998
1062.351942,38.85495116,-5.09932675,4,3,900,1,1999
1062.351942,32.61710358,-8.97115066,12,6,73.21924627,1,1996.814686
1062.351942,32.35347955,-2.51396392,19,5,499.9040084,0.999999977,1996.814686
1062.351942,30.75435201,-2.00E-08,17,1,383.8565661,1,1996.814686
1062.351942,34.99189304,-4.97511584,13,2,1,1.000000043,1970
1062.351942,35.52426713,-10.82344258,10,2,376.2686782,0.999999978,1978
500,34.53562741,-8.97552045,11,4,150,1,1978
1062.351942,32.74534121,-4.19801179,14,1,669.653704,1,1996.814686
1062.351942,34.22464114,-8.79676767,12,7,228.1812367,0.999999961,1996.814686
200,36.55369336,-8.13659966,5,3,500,0.999999976,2000
30,39.37621577,-10.29435514,80,23,1,1,2010
100,39.25533844,-8.50573252,80,13,360,1,2011
1062.351942,34.7242551,-4.55042549,13,2,200,1.000000004,1980
1062.351942,37.56274017,-3.30537061,3,4,1,0.999999978,2009
1062.351942,36.18285721,-2.87615589,2,6,500,1,1978
1062.351942,31.49637698,-1.50651636,18,2,464.3589696,1.000000029,1996.814686
5,37.27135565,-3.19620779,3,4,1,1.000000019,2007
1062.351942,34.81529479,-11.31497124,10,3,86,0.999999978,1968
1062.351942,35.84846474,-6.34589158,1,4,331.781276,0.999999998,1996.814686
1500,34.23146647,-4.22306301,13,1,345,0.999999952,2011
1062.351942,31.4287416,-1.20088429,18,7,3280.012759,1,1996.814686
30,39.40821885,-10.67450349,90,33,485,1,1996.814686
1062.351942,32.94024531,-5.70415781,14,5,32.40256273,1.000000046,1996.814686
1062.351942,36.54690645,-5.75481399,1,3,165.7961372,1,1996.814686
1062.351942,34.50916727,-1.99591084,20,2,250,1.000000035,1995
1062.351942,33.15380291,-9.27009411,12,2,102.9812725,1,1996.814686
1062.351942,37.60065136,-3.17055239,3,1,1,1.000000074,2008
200,38.24830264,-4.5850025,4,1,1,1.000000022,1978
200,36.05444025,-8.88777545,5,4,600,1,1996
1062.351942,32.51526482,-9.16102059,12,6,73.2586238,1,1996.814686
10,39.08858494,-6.57666118,6,1,50,1.000000027,1985
1062.351942,34.07874392,-8.82516112,12,7,88.33397415,1,1996.814686
100,36.29169496,-5.24268001,21,5,600,0.999999978,2006
10,37.16743616,-3.2278016,3,5,60,0.999999973,1999
1062.351942,36.24267547,-10.27846913,10,5,650,1,1988
1062.351942,34.04986904,-8.68981702,12,7,88.33369796,0.999999969,1996.814686
200,36.7947551,-7.19376506,5,1,60,0.999999957,2007
1062.351942,37.88212052,-9.87666647,80,43,250,1.000000031,1987
1062.351942,34.58558432,-9.29658859,11,4,30,0.999999943,2006
1062.351942,35.86405137,-10.55772732,10,5,750,1.000000008,2008
1062.351942,35.67068208,-6.3736971,1,6,165.8344217,1.000000028,1996.814686
1062.351942,37.61930687,-3.12355045,3,1,1,0.999999922,1974
1062.351942,35.26565565,-9.83190604,10,2,275,0.999999971,1994
1062.351942,31.21752477,-6.17468334,15,1,1,1,1996.814686
1062.351942,35.44047634,-4.49280723,21,2,185,1,2011
500,35.87268079,-4.32034582,21,1,600,0.999999954,2010
1062.351942,32.79584178,-8.9994183,12,6,73.18787792,1,1996.814686
50,38.9724553,-7.94403951,60,53,1,0.999999919,2010
1062.351942,38.02082075,-4.32327112,3,3,80,1.000000025,2012
1062.351942,32.3936349,-3.2984622,17,3,566.6967713,0.999999959,1996.814686
1062.351942,30.71100192,-6.26542514,15,1,450,1,2008
50,35.67342651,-10.67288486,10,4,1408.906347,1.000000035,2006
1062.351942,30.88860902,-1.563254,18,1,464.5069702,1,1996.814686
1062.351942,30.85658819,-3.15018152,16,1,400,1,2007
7000,35.20802013,-4.05401972,21,3,354,0.999999956,2006
1062.351942,30.75435201,-2.00E-08,17,1,383.8565661,1,1996.814686
1062.351942,34.9594676,-5.08383134,13,2,413,1.000000041,2000
1062.351942,31.82275005,-2.00E-08,19,6,1664.00992,1.000000042,1996.814686
1062.351942,37.72266315,-7.02292372,5,2,150,0.999999983,2009
1062.351942,33.63913277,-8.77377132,12,7,88.33342515,1.000000066,1996.814686
200,30.32535371,-4.31280711,16,2,1500,1,2003
1062.351942,37.59688937,-6.8966558,5,5,100,1,2005
20,39.14059641,-4.96185794,4,8,330,1.000000056,1980
1062.351942,39.11624847,-9.9026459,80,53,380,0.999999989,1975
1062.351942,36.9197388,-7.17783149,5,1,230,1.00000003,2008
1062.351942,30.84144575,-1.52277703,18,1,464.5173322,1,1996.814686
1062.351942,37.58047194,-3.26339445,3,4,1,0.999999974,1960
1062.351942,30.81583765,-2.43771107,18,30,1218.065656,1,1996.814686
1062.351942,38.70378825,-6.87983963,6,3,150,1,2004
20,39.15559231,-4.84868176,4,8,1,1.000000022,2008
1062.351942,33.18935801,-3.17648983,19,4,433.3961913,0.999999981,1996.814686
1062.351942,35.09409833,-9.56529229,11,4,30,1,1998
